"date","datatype","station","attributes","value"
"2020-12-03T00:00:00","TMAX","GHCND:ASN00082170",",,a,",27.7
"2020-12-03T00:00:00","TMIN","GHCND:ASN00082170",",,a,",10.5
"2020-12-04T00:00:00","PRCP","GHCND:ASN00082170",",,a,",0
"2020-12-04T00:00:00","TMAX","GHCND:ASN00082170",",,a,",28.7
"2020-12-04T00:00:00","TMIN","GHCND:ASN00082170",",,a,",8.9
"2020-12-05T00:00:00","PRCP","GHCND:ASN00082170",",,a,",0
"2020-12-05T00:00:00","TMAX","GHCND:ASN00082170",",,a,",30
"2020-12-05T00:00:00","TMIN","GHCND:ASN00082170",",,a,",7.7
"2020-12-06T00:00:00","PRCP","GHCND:ASN00082170",",,a,",15.4
"2020-12-06T00:00:00","TMAX","GHCND:ASN00082170",",,a,",19.9
"2020-12-06T00:00:00","TMIN","GHCND:ASN00082170",",,a,",10
"2020-12-07T00:00:00","PRCP","GHCND:ASN00082170",",,a,",0.4
"2020-12-07T00:00:00","TMAX","GHCND:ASN00082170",",,a,",19.7
"2020-12-07T00:00:00","TMIN","GHCND:ASN00082170",",,a,",12.5
"2020-12-08T00:00:00","PRCP","GHCND:ASN00082170",",,a,",1.2
"2020-12-08T00:00:00","TMAX","GHCND:ASN00082170",",,a,",20
"2020-12-08T00:00:00","TMIN","GHCND:ASN00082170",",,a,",7.6
"2020-12-09T00:00:00","PRCP","GHCND:ASN00082170",",,a,",0
"2020-12-09T00:00:00","TMAX","GHCND:ASN00082170",",,a,",28.1
"2020-12-09T00:00:00","TMIN","GHCND:ASN00082170",",,a,",6.5
"2020-12-10T00:00:00","PRCP","GHCND:ASN00082170",",,a,",0
"2020-12-10T00:00:00","TMAX","GHCND:ASN00082170",",,a,",27
"2020-12-10T00:00:00","TMIN","GHCND:ASN00082170",",,a,",14.3
"2020-12-11T00:00:00","PRCP","GHCND:ASN00082170",",,a,",0
"2020-12-11T00:00:00","TMAX","GHCND:ASN00082170",",,a,",28.7
"2020-12-11T00:00:00","TMIN","GHCND:ASN00082170",",,a,",10.9
"2020-12-12T00:00:00","PRCP","GHCND:ASN00082170",",,a,",0
"2020-12-12T00:00:00","TMAX","GHCND:ASN00082170",",,a,",28.6
"2020-12-12T00:00:00","TMIN","GHCND:ASN00082170",",,a,",11.2
"2020-12-13T00:00:00","PRCP","GHCND:ASN00082170",",,a,",0
"2020-12-13T00:00:00","TMAX","GHCND:ASN00082170",",,a,",29.9
"2020-12-13T00:00:00","TMIN","GHCND:ASN00082170",",,a,",13.4
"2020-12-14T00:00:00","PRCP","GHCND:ASN00082170",",,a,",0
"2020-12-14T00:00:00","TMAX","GHCND:ASN00082170",",,a,",33.2
"2020-12-14T00:00:00","TMIN","GHCND:ASN00082170",",,a,",13.6
"2020-12-15T00:00:00","PRCP","GHCND:ASN00082170",",,a,",0
"2020-12-15T00:00:00","TMAX","GHCND:ASN00082170",",,a,",35
"2020-12-15T00:00:00","TMIN","GHCND:ASN00082170",",,a,",15.3
"2020-12-16T00:00:00","PRCP","GHCND:ASN00082170",",,a,",0
"2020-12-16T00:00:00","TMAX","GHCND:ASN00082170",",,a,",31.1
"2020-12-16T00:00:00","TMIN","GHCND:ASN00082170",",,a,",21.5
"2020-12-17T00:00:00","PRCP","GHCND:ASN00082170",",,a,",2
"2020-12-17T00:00:00","TMAX","GHCND:ASN00082170",",,a,",33.4
"2020-12-17T00:00:00","TMIN","GHCND:ASN00082170",",,a,",17.2
"2020-12-18T00:00:00","PRCP","GHCND:ASN00082170",",,a,",0
"2020-12-18T00:00:00","TMAX","GHCND:ASN00082170",",,a,",24.3
"2020-12-18T00:00:00","TMIN","GHCND:ASN00082170",",,a,",15
"2020-12-19T00:00:00","PRCP","GHCND:ASN00082170",",,a,",0
"2020-12-19T00:00:00","TMAX","GHCND:ASN00082170",",,a,",26.2
"2020-12-19T00:00:00","TMIN","GHCND:ASN00082170",",,a,",9.5
"2020-12-20T00:00:00","PRCP","GHCND:ASN00082170",",,a,",0
"2020-12-20T00:00:00","TMAX","GHCND:ASN00082170",",,a,",27.4
"2020-12-20T00:00:00","TMIN","GHCND:ASN00082170",",,a,",9.5
"2020-12-21T00:00:00","PRCP","GHCND:ASN00082170",",,a,",0
"2020-12-21T00:00:00","TMAX","GHCND:ASN00082170",",,a,",29
"2020-12-21T00:00:00","TMIN","GHCND:ASN00082170",",,a,",9
"2020-12-22T00:00:00","PRCP","GHCND:ASN00082170",",,a,",3
"2020-12-22T00:00:00","TMAX","GHCND:ASN00082170",",,a,",21.8
"2020-12-22T00:00:00","TMIN","GHCND:ASN00082170",",,a,",14.4
"2020-12-23T00:00:00","PRCP","GHCND:ASN00082170",",,a,",5.9
"2020-12-23T00:00:00","TMAX","GHCND:ASN00082170",",,a,",25.8
"2020-12-23T00:00:00","TMIN","GHCND:ASN00082170",",,a,",12.2
"2020-12-24T00:00:00","PRCP","GHCND:ASN00082170",",,a,",0
"2020-12-24T00:00:00","TMAX","GHCND:ASN00082170",",,a,",26
"2020-12-24T00:00:00","TMIN","GHCND:ASN00082170",",,a,",10
"2020-12-25T00:00:00","PRCP","GHCND:ASN00082170",",,a,",0
"2020-12-25T00:00:00","TMAX","GHCND:ASN00082170",",,a,",29.3
"2020-12-25T00:00:00","TMIN","GHCND:ASN00082170",",,a,",11.1
"2020-12-26T00:00:00","PRCP","GHCND:ASN00082170",",,a,",0
"2020-12-26T00:00:00","TMIN","GHCND:ASN00082170",",,a,",8
"2020-12-27T00:00:00","PRCP","GHCND:ASN00082170",",,a,",0
"2020-12-27T00:00:00","TMIN","GHCND:ASN00082170",",,a,",11.4
"2020-12-28T00:00:00","PRCP","GHCND:ASN00082170",",,a,",0.8
"2020-12-28T00:00:00","TMIN","GHCND:ASN00082170",",,a,",12.5
"2020-12-29T00:00:00","PRCP","GHCND:ASN00082170",",,a,",0
"2020-12-29T00:00:00","TMIN","GHCND:ASN00082170",",,a,",9.8
"2020-12-30T00:00:00","PRCP","GHCND:ASN00082170",",,a,",0
"2020-12-30T00:00:00","TMIN","GHCND:ASN00082170",",,a,",13
"2020-12-31T00:00:00","PRCP","GHCND:ASN00082170",",,a,",0
"2020-12-31T00:00:00","TMIN","GHCND:ASN00082170",",,a,",18.6
"2020-01-01T00:00:00","PRCP","GHCND:ASN00081123",",,a,",0.2
"2020-01-01T00:00:00","TMAX","GHCND:ASN00081123",",,a,",30.2
"2020-01-01T00:00:00","TMIN","GHCND:ASN00081123",",,a,",11.2
"2020-01-02T00:00:00","PRCP","GHCND:ASN00081123",",,a,",0
"2020-01-02T00:00:00","TMAX","GHCND:ASN00081123",",,a,",34.2
"2020-01-02T00:00:00","TMIN","GHCND:ASN00081123",",,a,",11.9
"2020-01-03T00:00:00","PRCP","GHCND:ASN00081123",",,a,",0
"2020-01-03T00:00:00","TMAX","GHCND:ASN00081123",",,a,",37.3
"2020-01-03T00:00:00","TMIN","GHCND:ASN00081123",",,a,",13.5
"2020-01-04T00:00:00","PRCP","GHCND:ASN00081123",",,a,",0
"2020-01-04T00:00:00","TMAX","GHCND:ASN00081123",",,a,",36.3
"2020-01-04T00:00:00","TMIN","GHCND:ASN00081123",",,a,",16.4
"2020-01-05T00:00:00","PRCP","GHCND:ASN00081123",",,a,",0
"2020-01-05T00:00:00","TMAX","GHCND:ASN00081123",",,a,",15.2
"2020-01-05T00:00:00","TMIN","GHCND:ASN00081123",",,a,",13.4
"2020-01-06T00:00:00","PRCP","GHCND:ASN00081123",",,a,",5.6
"2020-01-06T00:00:00","TMAX","GHCND:ASN00081123",",,a,",22.6
"2020-01-06T00:00:00","TMIN","GHCND:ASN00081123",",,a,",11.7
"2020-01-07T00:00:00","PRCP","GHCND:ASN00081123",",,a,",1.6
"2020-01-07T00:00:00","TMAX","GHCND:ASN00081123",",,a,",29.3
"2020-01-07T00:00:00","TMIN","GHCND:ASN00081123",",,a,",11.5
"2020-01-08T00:00:00","PRCP","GHCND:ASN00081123",",,a,",0
"2020-01-08T00:00:00","TMAX","GHCND:ASN00081123",",,a,",32.4
"2020-01-08T00:00:00","TMIN","GHCND:ASN00081123",",,a,",14.7
"2020-01-09T00:00:00","PRCP","GHCND:ASN00081123",",,a,",0
"2020-01-09T00:00:00","TMAX","GHCND:ASN00081123",",,a,",35.2
"2020-01-09T00:00:00","TMIN","GHCND:ASN00081123",",,a,",15.3
"2020-01-10T00:00:00","PRCP","GHCND:ASN00081123",",,a,",0
"2020-01-10T00:00:00","TMAX","GHCND:ASN00081123",",,a,",34.4
"2020-01-10T00:00:00","TMIN","GHCND:ASN00081123",",,a,",17.4
"2020-01-11T00:00:00","PRCP","GHCND:ASN00081123",",,a,",2.6
"2020-01-11T00:00:00","TMAX","GHCND:ASN00081123",",,a,",23.8
"2020-01-11T00:00:00","TMIN","GHCND:ASN00081123",",,a,",11.9
"2020-01-12T00:00:00","PRCP","GHCND:ASN00081123",",,a,",0
"2020-01-12T00:00:00","TMAX","GHCND:ASN00081123",",,a,",27
"2020-01-12T00:00:00","TMIN","GHCND:ASN00081123",",,a,",11.8
"2020-01-13T00:00:00","PRCP","GHCND:ASN00081123",",,a,",0
"2020-01-13T00:00:00","TMAX","GHCND:ASN00081123",",,a,",32.6
"2020-01-13T00:00:00","TMIN","GHCND:ASN00081123",",,a,",12.7
"2020-01-14T00:00:00","PRCP","GHCND:ASN00081123",",,a,",0
"2020-01-14T00:00:00","TMAX","GHCND:ASN00081123",",,a,",36.8
"2020-01-14T00:00:00","TMIN","GHCND:ASN00081123",",,a,",18
"2020-01-15T00:00:00","PRCP","GHCND:ASN00081123",",,a,",0
"2020-01-15T00:00:00","TMAX","GHCND:ASN00081123",",,a,",37
"2020-01-15T00:00:00","TMIN","GHCND:ASN00081123",",,a,",20.5
"2020-01-16T00:00:00","PRCP","GHCND:ASN00081123",",,a,",7.8
"2020-01-16T00:00:00","TMAX","GHCND:ASN00081123",",,a,",24.6
"2020-01-16T00:00:00","TMIN","GHCND:ASN00081123",",,a,",15.4
"2020-01-17T00:00:00","PRCP","GHCND:ASN00081123",",,a,",0
"2020-01-17T00:00:00","TMAX","GHCND:ASN00081123",",,a,",27.6
"2020-01-17T00:00:00","TMIN","GHCND:ASN00081123",",,a,",10.3
"2020-01-18T00:00:00","PRCP","GHCND:ASN00081123",",,a,",0
"2020-01-18T00:00:00","TMAX","GHCND:ASN00081123",",,a,",30.9
"2020-01-18T00:00:00","TMIN","GHCND:ASN00081123",",,a,",14
"2020-01-19T00:00:00","PRCP","GHCND:ASN00081123",",,a,",0
"2020-01-19T00:00:00","TMAX","GHCND:ASN00081123",",,a,",33.7
"2020-01-19T00:00:00","TMIN","GHCND:ASN00081123",",,a,",13.1
"2020-01-20T00:00:00","PRCP","GHCND:ASN00081123",",,a,",0
"2020-01-20T00:00:00","TMAX","GHCND:ASN00081123",",,a,",24.7
"2020-01-20T00:00:00","TMIN","GHCND:ASN00081123",",,a,",16.9
"2020-01-21T00:00:00","PRCP","GHCND:ASN00081123",",,a,",29
"2020-01-21T00:00:00","TMAX","GHCND:ASN00081123",",,a,",27.1
"2020-01-21T00:00:00","TMIN","GHCND:ASN00081123",",,a,",10.7
"2020-01-22T00:00:00","PRCP","GHCND:ASN00081123",",,a,",0
"2020-01-22T00:00:00","TMAX","GHCND:ASN00081123",",,a,",31.8
"2020-01-22T00:00:00","TMIN","GHCND:ASN00081123",",,a,",12.6
"2020-01-23T00:00:00","PRCP","GHCND:ASN00081123",",,a,",2.4
"2020-01-23T00:00:00","TMAX","GHCND:ASN00081123",",,a,",22.1
"2020-01-23T00:00:00","TMIN","GHCND:ASN00081123",",,a,",14
"2020-01-24T00:00:00","PRCP","GHCND:ASN00081123",",,a,",0.6
"2020-01-24T00:00:00","TMAX","GHCND:ASN00081123",",,a,",24.8
"2020-01-24T00:00:00","TMIN","GHCND:ASN00081123",",,a,",7.4
"2020-01-25T00:00:00","PRCP","GHCND:ASN00081123",",,a,",0
"2020-01-25T00:00:00","TMAX","GHCND:ASN00081123",",,a,",29.7
"2020-01-25T00:00:00","TMIN","GHCND:ASN00081123",",,a,",9
"2020-01-26T00:00:00","PRCP","GHCND:ASN00081123",",,a,",0
"2020-01-26T00:00:00","TMAX","GHCND:ASN00081123",",,a,",32.3
"2020-01-26T00:00:00","TMIN","GHCND:ASN00081123",",,a,",13.4
"2020-01-27T00:00:00","PRCP","GHCND:ASN00081123",",,a,",0
"2020-01-27T00:00:00","TMAX","GHCND:ASN00081123",",,a,",32.1
"2020-01-27T00:00:00","TMIN","GHCND:ASN00081123",",,a,",12.2
"2020-01-28T00:00:00","PRCP","GHCND:ASN00081123",",,a,",0
"2020-01-28T00:00:00","TMAX","GHCND:ASN00081123",",,a,",32.4
"2020-01-28T00:00:00","TMIN","GHCND:ASN00081123",",,a,",12.4
"2020-01-29T00:00:00","PRCP","GHCND:ASN00081123",",,a,",0
"2020-01-29T00:00:00","TMAX","GHCND:ASN00081123",",,a,",36.4
"2020-01-29T00:00:00","TMIN","GHCND:ASN00081123",",,a,",12.6
"2020-01-30T00:00:00","PRCP","GHCND:ASN00081123",",,a,",0
"2020-01-30T00:00:00","TMAX","GHCND:ASN00081123",",,a,",39.8
"2020-01-30T00:00:00","TMIN","GHCND:ASN00081123",",,a,",13.9
"2020-01-31T00:00:00","PRCP","GHCND:ASN00081123",",,a,",0
"2020-01-31T00:00:00","TMAX","GHCND:ASN00081123",",,a,",43.6
"2020-01-31T00:00:00","TMIN","GHCND:ASN00081123",",,a,",21.1
"2020-02-01T00:00:00","PRCP","GHCND:ASN00081123",",,a,",0
"2020-02-01T00:00:00","TMAX","GHCND:ASN00081123",",,a,",32.5
"2020-02-01T00:00:00","TMIN","GHCND:ASN00081123",",,a,",26.4
"2020-02-02T00:00:00","PRCP","GHCND:ASN00081123",",,a,",9.2
"2020-02-02T00:00:00","TMAX","GHCND:ASN00081123",",,a,",26
"2020-02-02T00:00:00","TMIN","GHCND:ASN00081123",",,a,",13.7
"2020-02-03T00:00:00","PRCP","GHCND:ASN00081123",",,a,",0
"2020-02-03T00:00:00","TMAX","GHCND:ASN00081123",",,a,",21.1
"2020-02-03T00:00:00","TMIN","GHCND:ASN00081123",",,a,",10.2
"2020-02-04T00:00:00","PRCP","GHCND:ASN00081123",",,a,",0
"2020-02-04T00:00:00","TMAX","GHCND:ASN00081123",",,a,",25.5
"2020-02-04T00:00:00","TMIN","GHCND:ASN00081123",",,a,",6.9
"2020-02-05T00:00:00","PRCP","GHCND:ASN00081123",",,a,",0
"2020-02-05T00:00:00","TMAX","GHCND:ASN00081123",",,a,",29.5
"2020-02-05T00:00:00","TMIN","GHCND:ASN00081123",",,a,",10.9
"2020-02-06T00:00:00","PRCP","GHCND:ASN00081123",",,a,",0
"2020-02-06T00:00:00","TMAX","GHCND:ASN00081123",",,a,",33.2
"2020-02-06T00:00:00","TMIN","GHCND:ASN00081123",",,a,",13.9
"2020-02-07T00:00:00","PRCP","GHCND:ASN00081123",",,a,",3
"2020-02-07T00:00:00","TMAX","GHCND:ASN00081123",",,a,",31.1
"2020-02-07T00:00:00","TMIN","GHCND:ASN00081123",",,a,",18
"2020-02-08T00:00:00","PRCP","GHCND:ASN00081123",",,a,",0
"2020-02-08T00:00:00","TMAX","GHCND:ASN00081123",",,a,",31.8
"2020-02-08T00:00:00","TMIN","GHCND:ASN00081123",",,a,",17.6
"2020-02-09T00:00:00","PRCP","GHCND:ASN00081123",",,a,",0
"2020-02-09T00:00:00","TMAX","GHCND:ASN00081123",",,a,",30.1
"2020-02-09T00:00:00","TMIN","GHCND:ASN00081123",",,a,",18.5
"2020-02-10T00:00:00","PRCP","GHCND:ASN00081123",",,a,",1.2
"2020-02-10T00:00:00","TMAX","GHCND:ASN00081123",",,a,",24.7
"2020-02-10T00:00:00","TMIN","GHCND:ASN00081123",",,a,",16.2
"2020-02-11T00:00:00","PRCP","GHCND:ASN00081123",",,a,",0.4
"2020-02-11T00:00:00","TMAX","GHCND:ASN00081123",",,a,",31.3
"2020-02-11T00:00:00","TMIN","GHCND:ASN00081123",",,a,",16.4
"2020-02-12T00:00:00","PRCP","GHCND:ASN00081123",",,a,",0.2
"2020-02-12T00:00:00","TMAX","GHCND:ASN00081123",",,a,",31.5
"2020-02-12T00:00:00","TMIN","GHCND:ASN00081123",",,a,",17.8
"2020-02-13T00:00:00","PRCP","GHCND:ASN00081123",",,a,",0
"2020-02-13T00:00:00","TMAX","GHCND:ASN00081123",",,a,",34.6
"2020-02-13T00:00:00","TMIN","GHCND:ASN00081123",",,a,",18.8
"2020-02-14T00:00:00","PRCP","GHCND:ASN00081123",",,a,",0
"2020-02-14T00:00:00","TMAX","GHCND:ASN00081123",",,a,",34.4
"2020-02-14T00:00:00","TMIN","GHCND:ASN00081123",",,a,",20.7
"2020-02-15T00:00:00","PRCP","GHCND:ASN00081123",",,a,",3.6
"2020-02-15T00:00:00","TMAX","GHCND:ASN00081123",",,a,",27.8
"2020-02-15T00:00:00","TMIN","GHCND:ASN00081123",",,a,",18.2
"2020-02-16T00:00:00","PRCP","GHCND:ASN00081123",",,a,",0
"2020-02-16T00:00:00","TMAX","GHCND:ASN00081123",",,a,",32
"2020-02-16T00:00:00","TMIN","GHCND:ASN00081123",",,a,",15.6
"2020-02-17T00:00:00","PRCP","GHCND:ASN00081123",",,a,",0
"2020-02-17T00:00:00","TMAX","GHCND:ASN00081123",",,a,",33.4
"2020-02-17T00:00:00","TMIN","GHCND:ASN00081123",",,a,",16.4
"2020-02-18T00:00:00","PRCP","GHCND:ASN00081123",",,a,",0
"2020-02-18T00:00:00","TMAX","GHCND:ASN00081123",",,a,",27.8
"2020-02-18T00:00:00","TMIN","GHCND:ASN00081123",",,a,",18.6
"2020-02-19T00:00:00","PRCP","GHCND:ASN00081123",",,a,",0.4
"2020-02-19T00:00:00","TMAX","GHCND:ASN00081123",",,a,",22.9
"2020-02-19T00:00:00","TMIN","GHCND:ASN00081123",",,a,",13
"2020-02-20T00:00:00","PRCP","GHCND:ASN00081123",",,a,",0
"2020-02-20T00:00:00","TMAX","GHCND:ASN00081123",",,a,",23.3
"2020-02-20T00:00:00","TMIN","GHCND:ASN00081123",",,a,",11.9
"2020-02-21T00:00:00","PRCP","GHCND:ASN00081123",",,a,",0
"2020-02-21T00:00:00","TMAX","GHCND:ASN00081123",",,a,",23.8
"2020-02-21T00:00:00","TMIN","GHCND:ASN00081123",",,a,",11.7
"2020-02-22T00:00:00","PRCP","GHCND:ASN00081123",",,a,",0
"2020-02-22T00:00:00","TMAX","GHCND:ASN00081123",",,a,",28.8
"2020-02-22T00:00:00","TMIN","GHCND:ASN00081123",",,a,",10.2
"2020-02-23T00:00:00","PRCP","GHCND:ASN00081123",",,a,",0
"2020-02-23T00:00:00","TMAX","GHCND:ASN00081123",",,a,",34.6
"2020-02-23T00:00:00","TMIN","GHCND:ASN00081123",",,a,",14.2
"2020-02-24T00:00:00","PRCP","GHCND:ASN00081123",",,a,",0
"2020-02-24T00:00:00","TMAX","GHCND:ASN00081123",",,a,",32.8
"2020-02-24T00:00:00","TMIN","GHCND:ASN00081123",",,a,",20.1
"2020-02-25T00:00:00","PRCP","GHCND:ASN00081123",",,a,",0
"2020-02-25T00:00:00","TMAX","GHCND:ASN00081123",",,a,",35.2
"2020-02-25T00:00:00","TMIN","GHCND:ASN00081123",",,a,",19.8
"2020-02-26T00:00:00","PRCP","GHCND:ASN00081123",",,a,",1.6
"2020-02-26T00:00:00","TMAX","GHCND:ASN00081123",",,a,",22.7
"2020-02-26T00:00:00","TMIN","GHCND:ASN00081123",",,a,",13.5
"2020-02-27T00:00:00","PRCP","GHCND:ASN00081123",",,a,",0
"2020-02-27T00:00:00","TMAX","GHCND:ASN00081123",",,a,",23.7
"2020-02-27T00:00:00","TMIN","GHCND:ASN00081123",",,a,",4.7
"2020-02-28T00:00:00","PRCP","GHCND:ASN00081123",",,a,",0.2
"2020-02-28T00:00:00","TMAX","GHCND:ASN00081123",",,a,",22.7
"2020-02-28T00:00:00","TMIN","GHCND:ASN00081123",",,a,",12
"2020-02-29T00:00:00","PRCP","GHCND:ASN00081123",",,a,",0.2
"2020-02-29T00:00:00","TMAX","GHCND:ASN00081123",",,a,",28.3
"2020-02-29T00:00:00","TMIN","GHCND:ASN00081123",",,a,",10.3
"2020-03-01T00:00:00","PRCP","GHCND:ASN00081123",",,a,",0
"2020-03-01T00:00:00","TMAX","GHCND:ASN00081123",",,a,",33.2
"2020-03-01T00:00:00","TMIN","GHCND:ASN00081123",",,a,",11.9
"2020-03-02T00:00:00","PRCP","GHCND:ASN00081123",",,a,",0
"2020-03-02T00:00:00","TMAX","GHCND:ASN00081123",",,a,",21.7
"2020-03-02T00:00:00","TMIN","GHCND:ASN00081123",",,a,",14.7
"2020-03-03T00:00:00","PRCP","GHCND:ASN00081123",",,a,",0
"2020-03-03T00:00:00","TMAX","GHCND:ASN00081123",",,a,",25.8
"2020-03-03T00:00:00","TMIN","GHCND:ASN00081123",",,a,",11.2
"2020-03-04T00:00:00","PRCP","GHCND:ASN00081123",",,a,",0
"2020-03-04T00:00:00","TMAX","GHCND:ASN00081123",",,a,",20.1
"2020-03-04T00:00:00","TMIN","GHCND:ASN00081123",",,a,",14.6
"2020-03-05T00:00:00","PRCP","GHCND:ASN00081123",",,a,",42.8
"2020-03-05T00:00:00","TMAX","GHCND:ASN00081123",",,a,",21.8
"2020-03-05T00:00:00","TMIN","GHCND:ASN00081123",",,a,",16.3
"2020-03-06T00:00:00","PRCP","GHCND:ASN00081123",",,a,",0.2
"2020-03-06T00:00:00","TMAX","GHCND:ASN00081123",",,a,",22.3
"2020-03-06T00:00:00","TMIN","GHCND:ASN00081123",",,a,",14.4
"2020-03-07T00:00:00","PRCP","GHCND:ASN00081123",",,a,",0
"2020-03-07T00:00:00","TMAX","GHCND:ASN00081123",",,a,",23.8
"2020-03-07T00:00:00","TMIN","GHCND:ASN00081123",",,a,",11.8
"2020-03-08T00:00:00","PRCP","GHCND:ASN00081123",",,a,",0
"2020-03-08T00:00:00","TMAX","GHCND:ASN00081123",",,a,",24.8
"2020-03-08T00:00:00","TMIN","GHCND:ASN00081123",",,a,",12.1
"2020-03-09T00:00:00","PRCP","GHCND:ASN00081123",",,a,",0
"2020-03-09T00:00:00","TMAX","GHCND:ASN00081123",",,a,",25.1
"2020-03-09T00:00:00","TMIN","GHCND:ASN00081123",",,a,",11.4
"2020-03-10T00:00:00","PRCP","GHCND:ASN00081123",",,a,",0
"2020-03-10T00:00:00","TMAX","GHCND:ASN00081123",",,a,",27.5
"2020-03-10T00:00:00","TMIN","GHCND:ASN00081123",",,a,",11.6
"2020-03-11T00:00:00","PRCP","GHCND:ASN00081123",",,a,",0
"2020-03-11T00:00:00","TMAX","GHCND:ASN00081123",",,a,",30.4
"2020-03-11T00:00:00","TMIN","GHCND:ASN00081123",",,a,",15.3
"2020-03-12T00:00:00","PRCP","GHCND:ASN00081123",",,a,",0
"2020-03-12T00:00:00","TMAX","GHCND:ASN00081123",",,a,",29.9
"2020-03-12T00:00:00","TMIN","GHCND:ASN00081123",",,a,",12.3
"2020-03-13T00:00:00","PRCP","GHCND:ASN00081123",",,a,",0
"2020-03-13T00:00:00","TMAX","GHCND:ASN00081123",",,a,",30
"2020-03-13T00:00:00","TMIN","GHCND:ASN00081123",",,a,",12.1
"2020-03-14T00:00:00","PRCP","GHCND:ASN00081123",",,a,",0
"2020-03-14T00:00:00","TMAX","GHCND:ASN00081123",",,a,",18.8
"2020-03-14T00:00:00","TMIN","GHCND:ASN00081123",",,a,",10.2
"2020-03-15T00:00:00","PRCP","GHCND:ASN00081123",",,a,",0
"2020-03-15T00:00:00","TMAX","GHCND:ASN00081123",",,a,",21.3
"2020-03-15T00:00:00","TMIN","GHCND:ASN00081123",",,a,",9
"2020-03-16T00:00:00","PRCP","GHCND:ASN00081123",",,a,",0
"2020-03-16T00:00:00","TMAX","GHCND:ASN00081123",",,a,",25.4
"2020-03-16T00:00:00","TMIN","GHCND:ASN00081123",",,a,",9.8
"2020-03-17T00:00:00","PRCP","GHCND:ASN00081123",",,a,",0
"2020-03-17T00:00:00","TMAX","GHCND:ASN00081123",",,a,",28.3
"2020-03-17T00:00:00","TMIN","GHCND:ASN00081123",",,a,",10.2
"2020-03-18T00:00:00","PRCP","GHCND:ASN00081123",",,a,",0
"2020-03-18T00:00:00","TMAX","GHCND:ASN00081123",",,a,",31.6
"2020-03-18T00:00:00","TMIN","GHCND:ASN00081123",",,a,",12.8
"2020-03-19T00:00:00","PRCP","GHCND:ASN00081123",",,a,",0
"2020-03-19T00:00:00","TMAX","GHCND:ASN00081123",",,a,",34.8
"2020-03-19T00:00:00","TMIN","GHCND:ASN00081123",",,a,",17.9
"2020-03-20T00:00:00","PRCP","GHCND:ASN00081123",",,a,",0
"2020-03-20T00:00:00","TMAX","GHCND:ASN00081123",",,a,",23.8
"2020-03-20T00:00:00","TMIN","GHCND:ASN00081123",",,a,",9.6
"2020-03-21T00:00:00","PRCP","GHCND:ASN00081123",",,a,",0
"2020-03-21T00:00:00","TMAX","GHCND:ASN00081123",",,a,",24.7
"2020-03-21T00:00:00","TMIN","GHCND:ASN00081123",",,a,",8.8
"2020-03-22T00:00:00","PRCP","GHCND:ASN00081123",",,a,",0
"2020-03-22T00:00:00","TMAX","GHCND:ASN00081123",",,a,",22.4
"2020-03-22T00:00:00","TMIN","GHCND:ASN00081123",",,a,",7.9
"2020-03-23T00:00:00","PRCP","GHCND:ASN00081123",",,a,",0
"2020-03-23T00:00:00","TMAX","GHCND:ASN00081123",",,a,",20.8
"2020-03-23T00:00:00","TMIN","GHCND:ASN00081123",",,a,",8.9
"2020-03-24T00:00:00","PRCP","GHCND:ASN00081123",",,a,",0
"2020-03-24T00:00:00","TMAX","GHCND:ASN00081123",",,a,",22.4
"2020-03-24T00:00:00","TMIN","GHCND:ASN00081123",",,a,",9
"2020-03-25T00:00:00","PRCP","GHCND:ASN00081123",",,a,",0
"2020-03-25T00:00:00","TMAX","GHCND:ASN00081123",",,a,",21
"2020-03-25T00:00:00","TMIN","GHCND:ASN00081123",",,a,",7.7
"2020-03-26T00:00:00","PRCP","GHCND:ASN00081123",",,a,",0
"2020-03-26T00:00:00","TMAX","GHCND:ASN00081123",",,a,",24.3
"2020-03-26T00:00:00","TMIN","GHCND:ASN00081123",",,a,",11.4
"2020-03-27T00:00:00","PRCP","GHCND:ASN00081123",",,a,",0
"2020-03-27T00:00:00","TMAX","GHCND:ASN00081123",",,a,",27
"2020-03-27T00:00:00","TMIN","GHCND:ASN00081123",",,a,",12.4
"2020-03-28T00:00:00","PRCP","GHCND:ASN00081123",",,a,",0
"2020-03-28T00:00:00","TMAX","GHCND:ASN00081123",",,a,",28.3
"2020-03-28T00:00:00","TMIN","GHCND:ASN00081123",",,a,",12.9
"2020-03-29T00:00:00","PRCP","GHCND:ASN00081123",",,a,",0
"2020-03-29T00:00:00","TMAX","GHCND:ASN00081123",",,a,",26.3
"2020-03-29T00:00:00","TMIN","GHCND:ASN00081123",",,a,",15.5
"2020-03-30T00:00:00","PRCP","GHCND:ASN00081123",",,a,",3.8
"2020-03-30T00:00:00","TMAX","GHCND:ASN00081123",",,a,",22.1
"2020-03-30T00:00:00","TMIN","GHCND:ASN00081123",",,a,",11.7
"2020-03-31T00:00:00","PRCP","GHCND:ASN00081123",",,a,",0.2
"2020-03-31T00:00:00","TMAX","GHCND:ASN00081123",",,a,",23.7
"2020-03-31T00:00:00","TMIN","GHCND:ASN00081123",",,a,",8.2
"2020-04-01T00:00:00","PRCP","GHCND:ASN00081123",",,a,",0
"2020-04-01T00:00:00","TMAX","GHCND:ASN00081123",",,a,",24.5
